sep=,
"Time","dt_sound_level_dB"
2022-03-17 01:25:00,48
2022-03-17 01:26:00,48
2022-03-17 01:27:00,47
2022-03-17 01:28:00,48
2022-03-17 01:29:00,47
2022-03-17 01:30:00,54
2022-03-17 01:31:00,50
2022-03-17 01:32:00,49
2022-03-17 01:33:00,46
2022-03-17 01:34:00,49
2022-03-17 01:35:00,50
2022-03-17 01:36:00,49
2022-03-17 01:37:00,50
2022-03-17 01:38:00,48
2022-03-17 01:39:00,49
2022-03-17 01:40:00,46
2022-03-17 01:41:00,48
2022-03-17 01:42:00,53
2022-03-17 01:43:00,47
2022-03-17 01:44:00,49
2022-03-17 01:45:00,49
2022-03-17 01:46:00,49
2022-03-17 01:47:00,48
2022-03-17 01:48:00,47
2022-03-17 01:49:00,48
2022-03-17 01:50:00,48
2022-03-17 01:51:00,50
2022-03-17 01:52:00,48
2022-03-17 01:53:00,49
2022-03-17 01:54:00,47
2022-03-17 01:55:00,48
2022-03-17 02:26:00,48
2022-03-17 02:27:00,46
2022-03-17 02:28:00,49
2022-03-17 02:29:00,49
2022-03-17 02:30:00,46
2022-03-17 02:31:00,46
2022-03-17 02:32:00,50
2022-03-17 02:33:00,47
2022-03-17 02:34:00,54
2022-03-17 02:35:00,49
2022-03-17 02:46:00,46
2022-03-17 02:47:00,48
2022-03-17 02:48:00,46
2022-03-17 02:49:00,46
2022-03-17 02:50:00,48
2022-03-17 02:51:00,47
2022-03-17 02:52:00,47
2022-03-17 02:53:00,48
2022-03-17 02:54:00,48
2022-03-17 02:55:00,49
2022-03-17 03:06:00,47
2022-03-17 03:07:00,48
2022-03-17 03:08:00,46
2022-03-17 03:09:00,50
2022-03-17 03:10:00,48
2022-03-17 03:12:00,47
2022-03-17 03:13:00,46
2022-03-17 03:14:00,46
2022-03-17 03:15:00,46
2022-03-17 03:16:00,48
2022-03-17 03:17:00,48
2022-03-17 03:18:00,47
2022-03-17 03:19:00,47
2022-03-17 03:20:00,49
2022-03-17 03:21:00,46
2022-03-17 03:22:00,47
2022-03-17 03:23:00,49
2022-03-17 03:24:00,47
2022-03-17 03:25:00,49
2022-03-17 03:26:00,51
2022-03-17 03:27:00,46
2022-03-17 03:28:00,46
2022-03-17 03:29:00,46
2022-03-17 03:30:00,48
2022-03-17 03:31:00,46
2022-03-17 03:32:00,48
